"ID","Name","Solubility","SMILES Canonical","Smiles (Optimized Geometry)","Energy","Smiles","SlogP","TPSA","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3"
"A-193","(1E,5E,9E)-cyclododeca-1,5,9-triene",-5.3651562541,"C1=CCCC=CCCC=CCC1","C1=CCCC=CCCC=CCC1",18.591036204528272,"C1=CCCC=CCCC=CCC1",4.009200000000003,0,162.140850576,0,0,0,0,0,0,0,12,30,0,1,0,0,1,0,0,0,0,0,1,0.5
"A-198","N-(2-ethylhexyl)-7-methyloctanamide",-5.731545253,"CCCCC(CC)CNC(=O)CCCCCC(C)C","CCCCC(CC)CNC(=O)CCCCCC(C)C",-4.856312748524125,"CCCCC(CC)CNC(=O)CCCCCC(C)C",4.925500000000005,29.1,269.27186474,2,1,12,1,1,1,2,19,54,1,0,0,0,0,0,0,0,0,0,0,0.9411764705882353
"A-201","1,1':4',1''-terphenyl",-6.183335848,"c1ccc(-c2ccc(-c3ccccc3)cc2)cc1","c1ccc(-c2ccc(-c3ccccc3)cc2)cc1",49.02005480737007,"c1ccc(c2ccc(c3ccccc3)cc2)cc1",5.0206000000000035,0,230.109550448,0,0,2,0,0,0,0,18,32,0,3,3,0,0,0,0,0,3,0,0,0
"A-203","pyrene",-6.1787966156,"c1cc2ccc3cccc4ccc(c1)c2c34","c1cc2ccc3cccc4ccc(c1)c2c34",49.4091164417584,"c1cc2ccc3cccc4ccc(c1)c2c34",4.584000000000002,0,202.07825032,0,0,0,0,0,0,0,16,26,0,4,4,0,0,0,0,0,4,0,0,0
"A-204","1,4-dibutyl benzene-1,4-dicarboxylate",-6.40319542,"CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1","CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1",7.449336613305519,"CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1",3.600400000000003,52.60000000000001,278.151809184,4,0,8,0,4,0,4,20,42,0,1,1,0,0,0,0,0,1,0,0,0.5
"A-208","1-(2-ethylbutyl)cyclohexane-1-carbonitrile",-6.5873382321,"CCC(CC)CC1(C#N)CCCCC1","CCC(CC)CC1(C#N)CCCCC1",24.655426662167997,"CCC(CC)CC1(C#N)CCCCC1",4.286780000000004,23.79,193.183049736,1,0,4,0,1,0,1,14,37,0,1,0,1,1,0,0,0,0,1,1,0.9230769230769231
"A-209","1-(4-methoxyphenyl)-4-(4-nitrophenyl)piperazine",-6.9290130346,"COc1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1","COc1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1",150.12555716967967,"COc1ccc(N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)cc1",2.9300000000000015,58.849999999999994,313.142641468,6,0,4,0,5,0,6,23,42,0,3,2,1,1,0,1,1,2,0,0,0.29411764705882354
"A-212","bis(8-methylnonyl) sebacate",-7.2523945018,"CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C","CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C",-21.64324364745164,"CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C",9.186800000000003,52.60000000000001,482.4335103359999,4,0,25,0,4,0,4,34,92,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333
"A-213","6'-(dibutylamino)-3'-methyl-2'-(phenylamino)-3H-spiro[2-benzofuran-1,9'-xanthene]-3-one",-7.4042503575,"CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21","CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21",63.591894724419184,"CCCCN(CCCC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C12OC(=O)c2ccccc12",8.713220000000003,50.800000000000004,532.272593012,5,1,9,1,5,0,5,40,76,1,6,4,0,2,0,0,2,4,0,0,0.2857142857142857
"A-215","2,2-difluoro-1,3-benzodioxole-4-carbaldehyde",-2.1558333574,"O=Cc1cccc2c1OC(F)(F)O2","O=Cc1cccc2c1OC(F)(F)O2",18.491023304659173,"O=Cc1cccc2c1OC(F)(F)O2",1.8205999999999996,35.53,186.012850428,3,0,1,0,3,0,5,13,17,0,2,1,0,1,0,0,1,1,0,0,0.125
"A-216","1-amino-4-(ethylamino)-9,10-dioxo-9,10-dihydroanthracene-2-carbonitrile",-7.6382805905,"CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O","CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O",43.37806373569159,"CCNc1cc(C#N)c(N)c2c1C(=O)c1ccccc1C2=O",2.3476800000000004,95.97999999999999,291.100776656,5,3,2,2,5,0,5,22,35,0,3,2,0,1,0,0,0,2,0,1,0.11764705882352941
"A-220","2-ethylhexyl 4-[(4-{[4-(tert-butylcarbamoyl)phenyl]amino}-6-[(4-{[(2-ethylhexyl)oxy]carbonyl}phenyl)amino]-1,3,5-triazin-2-yl)amino]benzoate",-8.1852587653,"CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1","CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1",-88.68203855020413,"CCCCC(CC)COC(=O)c1ccc(Nc2nc(Nc3ccc(C(=O)NC(C)(C)C)cc3)nc(Nc3ccc(C(=O)OCC(CC)CCCC)cc3)n2)cc1",10.377099999999993,156.45999999999998,765.4577679880001,12,4,21,4,11,1,12,56,115,2,4,4,0,0,1,0,0,3,0,0,0.45454545454545453
"A-225","2-(2,6-dimethylphenoxy)acetic acid",-2.2566445306,"Cc1cccc(C)c1OCC(=O)[O-]","Cc1cccc(C)c1OCC(=O)[O-]",61.38684224123529,"Cc1cccc(C)c1OCC(=O)[O-]",0.43213999999999975,49.36,179.07136779191,3,0,3,0,3,0,3,13,24,0,1,1,0,0,0,0,0,1,0,0,0.3
"A-229","1-(4-hydroxyphenyl)ethan-1-one",-1.1383824511,"CC(=O)c1ccc(O)cc1","CC(=O)c1ccc(O)cc1",18.511615908011564,"CC(=O)c1ccc(O)cc1",1.5948,37.3,136.052429496,2,1,1,1,2,0,2,10,18,0,1,1,0,0,0,0,0,1,0,0,0.125
"A-234","6,10-dimethylundeca-3,5,9-trien-2-one",-3.2972120668,"CC(=O)C=CC=C(C)CCC=C(C)C","CC(=O)C=CC=C(C)CCC=C(C)C",10.408444477921627,"CC(=O)C=CC=C(C)CCC=C(C)C",3.8243000000000027,17.07,192.15141526,1,0,5,0,1,0,1,14,34,0,0,0,0,0,0,0,0,0,0,0,0.46153846153846156
"A-236","1,3-divinylimidazolidin-2-one",-1.1558864442,"C=CN1CCN(C=C)C1=O","C=CN1CCN(C=C)C1=O",-21.805868567932237,"C=CN1CCN(C=C)C1=O",1.0110000000000001,23.55,138.07931294,3,0,2,0,1,2,3,10,20,0,1,0,1,1,0,1,1,0,0,0,0.2857142857142857
"A-237","2-amino-4-nitrophenol",-2.2056018566,"Nc1cc([N+](=O)[O-])ccc1[O-]","Nc1cc([N+](=O)[O-])ccc1[O-]",23.902478895348903,"Nc1cc([N+](=O)[O-])ccc1[O-]",0.25059999999999993,92.22,153.03056559991,5,2,1,1,4,0,5,11,16,0,1,1,0,0,0,0,0,1,0,0,0
"A-242","5-nitro-1,3-dihydro-2H-benzimidazol-2-one",-3.2740875474,"O=c1[nH]c2ccc([N+](=O)[O-])cc2[nH]1","O=C1Nc2ccc([N+](=O)[O-])cc2N1",27.366667636204667,"O=c1[nH]c2ccc([N+](=O)[O-])cc2[nH]1",1.5521999999999998,84.27,179.03309102,6,2,1,2,3,2,6,13,18,0,2,1,0,1,0,0,1,1,0,0,0
"A-243","5-methyl-5-phenylhexan-3-one",-3.5292992951,"Cc1ccc(S(=O)(=O)C(C#N)=CN2CC(=O)NC2=S)cc1","Cc1ccc(S(=O)(=O)C(C#N)=CN2CC(=O)NC2=S)cc1",-22.460052249705257,"Cc1ccc(S(=O)(=O)C(=CN2CC(=O)NC2=S)C#N)cc1",0.8504000000000003,90.27000000000001,321.024183212,6,1,3,1,5,1,8,21,32,0,2,1,1,1,0,1,1,1,0,0,0.15384615384615385
"A-247","2-ethyl-3-hydroxy-4H-pyran-4-one",-1.1759580204,"CCc1occc(=O)c1[O-]","CCC1=C([O-])C(=O)C=CO1",53.628299058994614,"CCc1c([O-])c(=O)cco1",0.08129999999999993,49.36,139.04006766391,3,0,1,0,3,0,3,10,17,0,1,0,0,1,0,0,1,0,0,0,0.2857142857142857
"A-249","methyl 2-phenylacetate",-2.2114017234,"COC(=O)Cc1ccccc1","COC(=O)Cc1ccccc1",14.401316365837614,"COC(=O)Cc1ccccc1",1.4021,26.3,150.06807956,2,0,2,0,2,0,2,11,21,0,1,1,0,0,0,0,0,1,0,0,0.2222222222222222
"A-257","2,2,2-trifluoroethyl methacrylate",-2.2684756839,"C=C(C)C(=O)OCC(F)(F)F","C=C(C)C(=O)OCC(F)(F)F",3.7079887751474327,"C=C(C)C(=O)OCC(F)(F)F",1.668,26.3,168.039814124,2,0,2,0,2,0,5,11,18,0,0,0,0,0,0,0,0,0,0,0,0.5
"A-262","octan-2-one",-2.1536963273,"CCCCCCC(C)=O","CCCCCCC(C)=O",1.3291696589671462,"CCCCCCC(=O)C",2.5458000000000007,17.07,128.120115132,1,0,5,0,1,0,1,9,25,0,0,0,0,0,0,0,0,0,0,0,0.875
"A-263","2-[(E)-oct-2-enyl]butanedioic acid",-2.4042405739,"CCCCCC=CCC(CC(=O)[O-])C(=O)[O-]","CCCCCC=CCC(CC(=O)[O-])C(=O)[O-]",51.20543218156103,"CCCCCC=CCC(CC(=O)[O-])C(=O)[O-]",0.019099999999999673,80.25999999999999,226.12160621582,4,0,9,0,4,0,4,16,34,1,0,0,0,0,0,0,0,0,0,0,0.6666666666666666
"A-264","2-(prop-1-en-1-yl)-2,3,3-tripropylbutanedioic acid",-3.4953596006,"CC=CC(CCC)(C(=O)[O-])C(CCC)(CCC)C(=O)[O-]","CC=CC(CCC)(C(=O)[O-])C(CCC)(CCC)C(=O)[O-]",129.20228013899708,"CC=CC(CCC)(C(=O)[O-])C(CCC)(CCC)C(=O)[O-]",1.4353999999999998,80.25999999999999,282.18420647182,4,0,10,0,4,0,4,20,46,1,0,0,0,0,0,0,0,0,0,0,0.75
"A-266","17-hydroxy-1-methylandrost-4-en-3-one",-3.5264225666,"C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C","C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C",59.08892064241068,"C[C@H]1CC(=O)C=C2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C",4.125200000000003,37.3,302.2245802,2,1,0,1,2,0,2,22,52,7,4,0,3,4,0,0,0,0,3,4,0.85
"A-270","2-hydroxy-1-(4-{[4-(2-hydroxy-2-methylpropanoyl)phenyl]methyl}phenyl)-2-methylpropan-1-one",-4.536378597,"CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1","CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1",73.26807024904267,"CC(C)(O)C(=O)c1ccc(Cc2ccc(C(=O)C(C)(C)O)cc2)cc1",3.1846000000000023,74.6,340.167459248,4,2,6,2,4,0,4,25,49,0,2,2,0,0,0,0,0,2,0,0,0.3333333333333333
"A-273","(octahydro-4,7-methano-1H-indenediyl)bis(methylene) diacrylate",-4.4930858187,"C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21","C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21",20.550022323729777,"C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21",2.7432000000000007,52.6,304.167459248,4,0,6,0,4,0,4,22,46,6,3,0,3,3,0,0,0,0,3,3,0.6666666666666666
"A-276","1-(2-benzenesulfonamidophenyl)-3-phenylurea",-4.5784028785,"O=C(Nc1ccccc1)Nc1ccccc1NS(=O)(=O)c1ccccc1","O=C(Nc1ccccc1)Nc1ccccc1NS(=O)(=O)c1ccccc1",26.18515429448409,"O=C(Nc1ccccc1)Nc1ccccc1NS(=O)(=O)c1ccccc1",4.131400000000002,87.30000000000001,367.099062404,6,3,5,3,3,2,7,26,43,0,3,3,0,0,0,0,0,3,0,0,0
"A-278","2-ethylhexyl prop-2-enoate",-4.2832046138,"C=CC(=O)OCC(CC)CCCC","C=CC(=O)OCC(CC)CCCC",-3.7258100536408065,"C=CC(=O)OCC(CC)CCCC",2.9320000000000013,26.3,184.14632988,2,0,7,0,2,0,2,13,33,1,0,0,0,0,0,0,0,0,0,0,0.7272727272727273
"A-284","Tricyclodecanyl acetate",-3.3380498278,"CC(=O)OC1CC2CC1C1CCCC21","CC(=O)OC1CC2CC1C1CCCC21",46.248993060608015,"CC(=O)OC1CC2CC1C1CCCC21",2.3742,26.3,194.130679816,2,0,1,0,2,0,2,14,32,5,3,0,3,3,0,0,0,0,3,3,0.9166666666666666
"A-293","3-({[({[(2-ethylhexyl)oxy]carbonyl}peroxy)carbonyl]oxy}methyl)heptane",-2.5951754429,"CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC","CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC",-12.757759388275076,"CCCCC(CC)COC(=O)OOC(=O)OCC(CC)CCCC",5.640600000000006,71.06,346.235538808,6,0,12,0,6,0,6,24,58,2,0,0,0,0,0,0,0,0,0,0,0.8888888888888888
"A-295","3,7-dimethyloct-6-enal",-3.243750947,"CC(C)=CCC[C@@H](C)CC=O","CC(C)=CCC[C@@H](C)CC=O",5.936334772854843,"CC(=CCC[C@@H](C)CC=O)C",2.9579000000000013,17.07,154.135765196,1,0,5,0,1,0,1,11,29,1,0,0,0,0,0,0,0,0,0,0,0.7
"A-296","(1S,2S)-1-methyl-4-(propan-2-yl)-7-oxabicyclo[2.2.1]heptan-2-ol",-0.288092629,"CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2","CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2",39.71707081201552,"CC(C)[C@@]12CC[C@@](C)(O1)[C@@H](O)C2",1.7148999999999999,29.46,170.130679816,2,1,1,1,2,0,2,12,30,3,2,0,2,2,0,2,2,0,0,0,1
"A-297","3-[4-(propan-2-yl)phenyl]propanal",-3.3026567859,"CC(C)c1ccc(CCC=O)cc1","CC(C)c1ccc(CCC=O)cc1",12.673552940771934,"CC(C)c1ccc(CCC=O)cc1",2.9415000000000013,17.07,176.120115132,1,0,4,0,1,0,1,13,29,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667
"A-301","[2-(1-propoxyethoxy)ethyl]benzene",-3.3841929036,"CCCOC(C)OCCc1ccccc1","CCCOC(C)OCCc1ccccc1",3.747388786170501,"CCCOC(C)OCCc1ccccc1",3.0183000000000018,18.46,208.14632988,2,0,7,0,2,0,2,15,35,1,1,1,0,0,0,0,0,1,0,0,0.5384615384615384
"A-304","6,6-dimethoxy-2,5,5-trimethylhex-2-ene",-3.3397616042,"COC(OC)C(C)(C)CC=C(C)C","COC(OC)C(C)(C)CC=C(C)C",-4.983909196657204,"COC(OC)C(C)(C)CC=C(C)C",2.987800000000002,18.46,186.161979944,2,0,5,0,2,0,2,13,35,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182
"A-305","4-(1-methoxy-1-methylethyl)-1-methylcyclohexene",-3.2966135776,"COC(C)(C)C1CC=C(C)CC1","COC(C)(C)C1CC=C(C)CC1",16.303441339148716,"COC(C)(C)C1CC=C(C)CC1",3.1578000000000017,9.23,168.15141526,1,0,2,0,1,0,1,12,32,1,1,0,0,1,0,0,0,0,0,1,0.8181818181818182
"A-311","3,7-dimethylnon-6-en-1-yn-3-ol",-2.3027678878,"C#CC(C)(O)CCC=C(C)CC","C#CC(C)(O)CCC=C(C)CC",0.709817600072699,"C#CC(C)(O)CCC=C(C)CC",2.5071000000000003,20.23,166.135765196,1,1,4,1,1,0,1,12,30,1,0,0,0,0,0,0,0,0,0,0,0.6363636363636364
"A-319","1-phenyl-2,5-dihydro-1H-pyrrole-2,5-dione",-2.3273175561,"O=C1C=CC(=O)N1c1ccccc1","O=C1C=CC(=O)N1c1ccccc1",-11.303670288039534,"O=C1C=CC(=O)N1c1ccccc1",1.1159999999999999,37.38,173.047678464,3,0,1,0,2,2,3,13,20,0,2,1,0,1,0,0,1,1,0,0,0
"A-320","5-methyl-2-(4-methylphenyl)-2,3-dihydro-1H-pyrazol-3-one",-2.365667988,"CC1=NN(c2ccc(C)cc2)C(=O)C1","CC1=NN(c2ccc(C)cc2)C(=O)C1",33.10653164063979,"CC1=NN(c2ccc(C)cc2)C(=O)C1",2.10762,32.67,188.094963004,3,0,1,0,2,1,3,14,26,0,2,1,0,1,0,0,1,1,0,0,0.2727272727272727
"A-322","4-methyl-4-phenylpentan-2-one",-2.337666283,"CC(=O)CC(C)(C)c1ccccc1","CC(=O)CC(C)(C)c1ccccc1",19.11240058347381,"CC(=O)CC(C)(C)c1ccccc1",2.9433000000000016,17.07,176.120115132,1,0,3,0,1,0,1,13,29,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667
"A-323","pentyl propanoate",-2.250522404,"CCCCCOC(=O)CC","CCCCCOC(=O)CC",-9.417080113735528,"CCCCCOC(=O)CC",2.1298000000000004,26.3,144.115029752,2,0,5,0,2,0,2,10,26,0,0,0,0,0,0,0,0,0,0,0,0.875
"A-326","Dodecan-1-ol, ethoxylated",-1.4593774078,"CCCCCCCCCCCCOCCO","CCCCCCCCCCCCOCCO",10.881942164517406,"CCCCCCCCCCCCOCCO",3.916200000000003,29.46,230.2245802,2,1,13,1,2,0,2,16,46,0,0,0,0,0,0,0,0,0,0,0,1
"A-328","11-aminoundecanoic acid",-2.4007753619,"[NH3+]CCCCCCCCCCC(=O)[O-]","[NH3+]CCCCCCCCCCC(=O)[O-]",-103.41455501313389,"[NH3+]CCCCCCCCCCC(=O)[O-]",0.4890999999999992,67.77,201.172878976,3,3,10,1,2,0,3,14,37,0,0,0,0,0,0,0,0,0,0,0,0.9090909090909091
"A-331","(5Z)-5-ethylidenebicyclo[2.2.1]hept-2-ene",-3.1767964148,"CC=C1CC2C=CC1C2","CC=C1CC2C=CC1C2",32.555687592939755,"CC=C1CC2C=CC1C2",2.5287000000000006,0,120.093900384,0,0,0,0,0,0,0,9,21,2,2,0,1,2,0,0,0,0,1,2,0.5555555555555556
"A-332","1,3-diethyl-1,3-diphenylurea",-3.5256277962,"CCN(C(=O)N(CC)c1ccccc1)c1ccccc1","CCN(C(=O)N(CC)c1ccccc1)c1ccccc1",12.825668417909405,"CCN(C(=O)N(CC)c1ccccc1)c1ccccc1",4.159400000000003,23.550000000000004,268.15756326,3,0,4,0,1,2,3,20,40,0,2,2,0,0,0,0,0,2,0,0,0.23529411764705882
"A-334","butyl 2-aminobenzoate",-3.3830205262,"CCCCOC(=O)c1ccccc1N","CCCCOC(=O)c1ccccc1N",8.887492986696287,"CCCCOC(=O)c1ccccc1N",2.2257000000000002,52.32,193.11027872,3,2,4,1,3,0,3,14,29,0,1,1,0,0,0,0,0,1,0,0,0.36363636363636365
"A-338","benzyl 2-hydroxybenzoate",-4.4139224059,"O=C(OCc1ccccc1)c1ccccc1O","O=C(OCc1ccccc1)c1ccccc1O",14.843393045040647,"O=C(OCc1ccccc1)c1ccccc1O",2.7492000000000014,46.53,228.078644244,3,1,3,1,3,0,3,17,29,0,2,2,0,0,0,0,0,2,0,0,0.07142857142857142
"A-347","6,8-bis(phenylamino)naphthalene-1-sulfonic acid",-4.6725029066,"O=S(=O)([O-])c1cccc2cc(Nc3ccccc3)cc(Nc3ccccc3)c12","O=S(=O)([O-])c1cccc2cc(Nc3ccccc3)cc(Nc3ccccc3)c12",78.41316609713776,"O=S(=O)([O-])c1cccc2cc(Nc3ccccc3)cc(Nc3ccccc3)c12",5.231100000000004,81.26,389.0965369839101,5,2,5,2,5,0,6,28,45,0,4,4,0,0,0,0,0,4,0,0,0
"A-348","di-tert-butyl sec-butylidene diperoxide",-4.4507609201,"CCC(C)(OOC(C)(C)C)OOC(C)(C)C","CCC(C)(OOC(C)(C)C)OOC(C)(C)C",35.74949548178714,"CCC(C)(OOC(C)(C)C)OOC(C)(C)C",3.6060000000000025,36.92,234.183109312,4,0,5,0,4,0,4,16,42,0,0,0,0,0,0,0,0,0,0,0,1
"A-349","1,1'-sulfanediyldibenzene",-4.3606078686,"c1ccc(Sc2ccccc2)cc1","c1ccc(Sc2ccccc2)cc1",30.127745151895606,"c1ccc(Sc2ccccc2)cc1",3.8378000000000023,0,186.05032132,0,0,2,0,1,0,1,13,23,0,2,2,0,0,0,0,0,2,0,0,0
"A-350","4-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]-N-(3-ethoxypropyl)benzene-1-sulfonamide",-4.7874700957,"CCOCCCNS(=O)(=O)c1ccc(Oc2cc([O-])c3c(c2N)C(=O)c2ccccc2C3=O)cc1","CCOCCCNS(=O)(=O)c1ccc(Oc2cc([O-])c3c(c2N)C(=O)c2ccccc2C3=O)cc1",41.978816789735745,"CCOCCCNS(=O)(=O)c1ccc(Oc2cc([O-])c3c(c2N)C(=O)c2ccccc2C3=O)cc1",2.615,147.85,495.12314565591,9,3,9,2,8,0,10,35,58,0,4,3,0,1,0,0,0,3,0,1,0.2
"A-359","1,4-dimethoxybenzene",-2.2455315279,"COc1ccc(OC)cc1","COc1ccc(OC)cc1",27.041110132402558,"COc1ccc(OC)cc1",1.7038,18.46,138.06807956,2,0,2,0,2,0,2,10,20,0,1,1,0,0,0,0,0,1,0,0,0.25
"A-360","[2-(cyclohexyloxy)ethyl]benzene",-2.4180900548,"c1ccc(CCOC2CCCCC2)cc1","c1ccc(CCOC2CCCCC2)cc1",31.578084165806786,"c1ccc(CCOC2CCCCC2)cc1",3.578400000000003,9.23,204.15141526,1,0,4,0,1,0,1,15,35,0,2,1,1,1,0,0,0,1,1,1,0.5714285714285714
"A-363","(2E)-1-(2,6,6-trimethylcyclohex-3-en-1-yl)but-2-en-1-one",-3.3963665007,"CC=CC(=O)C1C(C)C=CCC1(C)C","CC=CC(=O)C1C(C)C=CCC1(C)C",17.20624812850808,"CC=CC(=O)C1C(C)C=CCC1(C)C",3.370000000000002,17.07,192.15141526,1,0,2,0,1,0,1,14,34,2,1,0,0,1,0,0,0,0,0,1,0.6153846153846154
"A-364","1,4-bis(oxiran-2-ylmethyl) benzene-1,4-dicarboxylate",-3.5579600556,"O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)cc1","O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)cc1",2.57940923746186,"O=C(OCC1CO1)c1ccc(C(=O)OCC2CO2)cc1",0.7977999999999997,77.66,278.079038168,6,0,6,0,6,0,6,20,34,2,3,1,2,2,0,2,2,1,0,0,0.42857142857142855
"A-365","dec-4-enal",-3.301742894,"CCCCCC=CCCC=O","CCCCCC=CCCC=O",-5.318257122205362,"CCCCCC=CCCC=O",3.102000000000001,17.07,154.135765196,1,0,7,0,1,0,1,11,29,0,0,0,0,0,0,0,0,0,0,0,0.7
"A-368","2,3,5-trimethylphenol",-2.2522030039,"Cc1cc(C)c(C)c(O)c1","Cc1cc(C)c(C)c(O)c1",15.817055062025037,"Cc1cc(C)c(C)c(O)c1",2.3174600000000005,20.23,136.088815004,1,1,0,1,1,0,1,10,22,0,1,1,0,0,0,0,0,1,0,0,0.3333333333333333
"A-370","2-hydroxy-1-[4-(2-hydroxyethoxy)phenyl]-2-methylpropan-1-one",-1.4699304792,"CC(C)(O)C(=O)c1ccc(OCCO)cc1","CC(C)(O)C(=O)c1ccc(OCCO)cc1",51.88597071035268,"CC(C)(O)C(=O)c1ccc(OCCO)cc1",1.0112999999999999,66.76,224.104858992,4,2,5,2,4,0,4,16,32,0,1,1,0,0,0,0,0,1,0,0,0.4166666666666667
"A-372","1,3-dimethyl-1,3-diphenylurea",-3.4975575811,"CN(C(=O)N(C)c1ccccc1)c1ccccc1","CN(C(=O)N(C)c1ccccc1)c1ccccc1",11.027939922079785,"CN(C(=O)N(C)c1ccccc1)c1ccccc1",3.3792000000000018,23.550000000000004,240.126263132,3,0,2,0,1,2,3,18,34,0,2,2,0,0,0,0,0,2,0,0,0.13333333333333333
"A-373","1,4-dioxacyclohexadecane-5,16-dione",-3.533758505,"O=C1CCCCCCCCCCC(=O)OCCO1","O=C1CCCCCCCCCCC(=O)OCCO1",6.035017477953813,"O=C1CCCCCCCCCCC(=O)OCCO1",2.987400000000002,52.60000000000001,256.167459248,4,0,0,0,4,0,4,18,42,0,1,0,1,1,0,1,1,0,0,0,0.8571428571428571
"A-374","Alcohols, C9-11-iso-, C10-rich",-3.3243784972,"CC(C)CCCCCCCO","CC(C)CCCCCCCO",2.437076698617748,"CC(C)CCCCCCCO",2.975300000000002,20.23,158.167065324,1,1,7,1,1,0,1,11,33,0,0,0,0,0,0,0,0,0,0,0,1
"A-377","ethyl 3-phenyloxirane-2-carboxylate",-2.4096512377,"CCOC(=O)C1OC1c1ccccc1","CCOC(=O)C1OC1c1ccccc1",15.543421384515739,"CCOC(=O)C1OC1c1ccccc1",1.6895999999999998,38.83,192.078644244,3,0,3,0,3,0,3,14,26,2,2,1,1,1,0,1,1,1,0,0,0.36363636363636365
"A-378","2,6-dimethylheptan-2-ol",-2.2869836341,"CC(C)CCCC(C)(C)O","CC(C)CCCC(C)(C)O",3.999345820969522,"CC(C)CCCC(C)(C)O",2.583600000000001,20.23,144.15141526,1,1,4,1,1,0,1,10,30,0,0,0,0,0,0,0,0,0,0,0,1
"A-379","benzyl propanoate",-2.344979827,"CCC(=O)OCc1ccccc1","CCC(=O)OCc1ccccc1",-5.101967842390937,"CCC(=O)OCc1ccccc1",2.1398,26.3,164.083729624,2,0,3,0,2,0,2,12,24,0,1,1,0,0,0,0,0,1,0,0,0.3
"A-381","1-ethynylcyclohexyl acetate",-2.352215179,"C#CC1(OC(C)=O)CCCCC1","C#CC1(OC(C)=O)CCCCC1",-5.340811334213896,"C#CC1(OC(=O)C)CCCCC1",1.8856,26.3,166.099379688,2,0,1,0,2,0,2,12,26,0,1,0,1,1,0,0,0,0,1,1,0.7
"A-382","triethylamine",-0.1376829835,"CC[NH+](CC)CC","CC[NH+](CC)CC",4.664984581286476,"CC[NH+](CC)CC",-0.0690000000000004,4.44,102.12772593208999,1,1,3,1,0,0,1,7,23,0,0,0,0,0,0,0,0,0,0,0,1
